Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID,Wind Speed Ratio
63rd Street Weather Station,19.5,18.3,89,0.0,0.0,845.7,0.0,94,2.5,4.5,999.4,8,354.0,11.9,2016-09-24 07:00:00,63rdStreetWeatherStation201609240700,0.5555555555555556
63rd Street Weather Station,19.4,18.1,88,0.0,0.0,845.7,0.0,94,2.6,5.0,999.8,41,355.0,11.8,2016-09-24 08:00:00,63rdStreetWeatherStation201609240800,0.52
Oak Street Weather Station,19.4,17.8,86,0.0,0.0,328.4,0.0,109,1.5,2.8,1000.4,38,1.0,12.1,2016-09-24 08:00:00,OakStreetWeatherStation201609240800,0.5357142857142857
63rd Street Weather Station,19.4,18.2,89,0.0,0.0,845.7,0.0,94,3.0,5.1,1000.1,79,354.0,11.9,2016-09-24 09:00:00,63rdStreetWeatherStation201609240900,0.5882352941176471
Oak Street Weather Station,19.4,17.7,85,0.0,0.0,328.4,0.0,104,2.0,3.6,1000.5,67,1.0,12.0,2016-09-24 09:00:00,OakStreetWeatherStation201609240900,0.5555555555555556
63rd Street Weather Station,19.2,17.9,88,0.0,0.0,845.7,0.0,97,2.6,4.6,1000.3,194,354.0,11.8,2016-09-24 10:00:00,63rdStreetWeatherStation201609241000,0.5652173913043479
Oak Street Weather Station,19.3,17.7,85,0.0,0.0,328.4,0.0,110,1.4,3.4,1000.9,99,1.0,12.0,2016-09-24 10:00:00,OakStreetWeatherStation201609241000,0.4117647058823529
63rd Street Weather Station,19.9,18.3,87,0.0,0.0,845.7,0.0,103,2.2,4.0,1000.0,476,354.0,11.9,2016-09-24 11:00:00,63rdStreetWeatherStation201609241100,0.55
Oak Street Weather Station,19.6,17.8,85,0.0,0.0,328.4,0.0,117,1.8,3.5,1000.8,152,1.0,12.0,2016-09-24 11:00:00,OakStreetWeatherStation201609241100,0.5142857142857143
63rd Street Weather Station,20.7,18.9,85,0.0,0.0,845.7,0.0,88,2.7,3.9,999.9,537,354.0,11.9,2016-09-24 12:00:00,63rdStreetWeatherStation201609241200,0.6923076923076924
Oak Street Weather Station,19.8,18.1,85,0.0,0.0,328.4,0.0,103,1.0,1.9,1000.7,253,1.0,12.1,2016-09-24 12:00:00,OakStreetWeatherStation201609241200,0.5263157894736842
Oak Street Weather Station,20.3,18.3,83,0.0,0.0,328.4,0.0,101,1.1,2.3,1000.5,392,1.0,11.9,2016-09-24 13:00:00,OakStreetWeatherStation201609241300,0.47826086956521746
63rd Street Weather Station,20.5,19.0,87,0.0,0.0,845.7,0.0,74,3.2,4.0,999.8,638,354.0,11.9,2016-09-24 13:00:00,63rdStreetWeatherStation201609241300,0.8
Oak Street Weather Station,20.3,18.5,84,0.0,0.0,328.4,0.0,76,2.4,3.4,999.9,279,1.0,12.0,2016-09-24 14:00:00,OakStreetWeatherStation201609241400,0.7058823529411765
63rd Street Weather Station,20.6,19.0,86,0.0,0.0,845.7,0.0,66,3.5,5.3,998.9,598,354.0,12.0,2016-09-24 14:00:00,63rdStreetWeatherStation201609241400,0.6603773584905661
Oak Street Weather Station,20.4,18.7,85,0.0,0.0,328.4,0.0,76,2.4,3.7,999.6,142,1.0,12.1,2016-09-24 15:00:00,OakStreetWeatherStation201609241500,0.6486486486486486
63rd Street Weather Station,20.9,19.2,85,0.0,0.0,845.7,0.0,64,3.6,5.8,998.7,503,354.0,12.0,2016-09-24 15:00:00,63rdStreetWeatherStation201609241500,0.6206896551724138
Oak Street Weather Station,20.6,18.6,83,0.0,0.0,328.4,0.0,89,1.2,2.8,999.0,259,1.0,12.1,2016-09-24 16:00:00,OakStreetWeatherStation201609241600,0.4285714285714286
63rd Street Weather Station,21.0,19.2,85,0.0,0.0,845.7,0.0,68,4.9,6.1,998.4,372,353.0,12.0,2016-09-24 16:00:00,63rdStreetWeatherStation201609241600,0.8032786885245903
Oak Street Weather Station,21.0,19.1,84,0.0,0.0,328.4,0.0,87,1.5,2.8,998.7,161,1.0,12.0,2016-09-24 17:00:00,OakStreetWeatherStation201609241700,0.5357142857142857
63rd Street Weather Station,21.4,19.9,87,0.0,0.0,845.7,0.0,71,3.8,4.8,998.1,182,354.0,12.0,2016-09-24 17:00:00,63rdStreetWeatherStation201609241700,0.7916666666666666
63rd Street Weather Station,21.5,20.2,89,0.0,0.0,845.7,0.0,70,3.6,5.3,997.7,31,354.0,11.9,2016-09-24 18:00:00,63rdStreetWeatherStation201609241800,0.679245283018868
Oak Street Weather Station,21.1,19.4,85,0.0,0.0,328.4,0.0,88,1.1,2.4,998.4,22,1.0,12.0,2016-09-24 18:00:00,OakStreetWeatherStation201609241800,0.45833333333333337
63rd Street Weather Station,21.6,20.3,90,0.0,0.0,845.7,0.0,73,4.0,5.0,997.3,1,354.0,11.9,2016-09-24 19:00:00,63rdStreetWeatherStation201609241900,0.8
Oak Street Weather Station,21.4,19.6,84,0.0,0.0,328.4,60.0,84,1.2,2.3,998.1,-3,1.0,12.0,2016-09-24 19:00:00,OakStreetWeatherStation201609241900,0.5217391304347826
63rd Street Weather Station,21.8,20.5,90,0.0,0.0,845.7,0.0,82,3.2,4.8,997.3,1,355.0,11.8,2016-09-24 20:00:00,63rdStreetWeatherStation201609242000,0.6666666666666667
Oak Street Weather Station,21.7,19.8,84,0.0,0.0,328.4,0.0,117,0.8,1.8,998.0,-3,1.0,12.0,2016-09-24 20:00:00,OakStreetWeatherStation201609242000,0.4444444444444445
63rd Street Weather Station,21.7,20.2,87,0.0,0.0,845.7,0.0,110,1.1,1.9,998.1,1,355.0,11.8,2016-09-24 22:00:00,63rdStreetWeatherStation201609242200,0.5789473684210527
Oak Street Weather Station,22.1,19.8,81,0.0,0.0,328.4,0.0,119,0.9,2.8,998.5,-3,1.0,12.1,2016-09-24 22:00:00,OakStreetWeatherStation201609242200,0.32142857142857145
Oak Street Weather Station,21.9,19.5,80,0.0,0.0,328.4,0.0,144,0.6,1.7,998.8,-3,1.0,12.2,2016-09-24 23:00:00,OakStreetWeatherStation201609242300,0.35294117647058826
63rd Street Weather Station,21.3,19.9,88,0.0,0.0,845.7,0.0,116,0.8,1.4,998.2,1,354.0,12.0,2016-09-24 23:00:00,63rdStreetWeatherStation201609242300,0.5714285714285715
63rd Street Weather Station,20.9,19.9,91,0.0,0.0,845.7,0.0,157,1.1,2.5,997.9,1,354.0,11.9,2016-09-25 00:00:00,63rdStreetWeatherStation201609252400,0.44000000000000006
Oak Street Weather Station,21.7,19.5,82,0.0,0.0,328.4,0.0,111,1.2,2.8,998.4,-3,1.0,12.0,2016-09-25 00:00:00,OakStreetWeatherStation201609252400,0.4285714285714286
Oak Street Weather Station,21.1,18.3,76,0.0,0.0,328.4,0.0,110,1.6,3.7,998.2,-3,1.0,12.0,2016-09-25 02:00:00,OakStreetWeatherStation201609250200,0.43243243243243246
63rd Street Weather Station,20.9,18.5,79,0.0,0.0,845.7,0.0,166,2.8,4.7,997.9,1,354.0,11.9,2016-09-25 02:00:00,63rdStreetWeatherStation201609250200,0.5957446808510638
Oak Street Weather Station,20.8,18.1,78,0.0,0.0,328.4,0.0,109,1.2,3.1,997.7,-3,1.0,12.1,2016-09-25 03:00:00,OakStreetWeatherStation201609250300,0.3870967741935484
63rd Street Weather Station,20.0,17.8,81,0.0,0.0,845.7,0.0,164,1.4,2.8,997.4,1,354.0,11.9,2016-09-25 03:00:00,63rdStreetWeatherStation201609250300,0.5
63rd Street Weather Station,19.6,17.3,80,0.0,0.0,845.7,0.0,168,2.1,4.0,997.3,1,354.0,11.9,2016-09-25 04:00:00,63rdStreetWeatherStation201609250400,0.525
Oak Street Weather Station,20.3,17.6,77,0.0,0.0,328.4,0.0,83,1.4,3.1,997.6,-2,1.0,12.0,2016-09-25 04:00:00,OakStreetWeatherStation201609250400,0.4516129032258064
Oak Street Weather Station,19.7,17.3,78,0.0,0.0,328.4,0.0,101,1.4,2.5,997.3,-2,1.0,12.1,2016-09-25 05:00:00,OakStreetWeatherStation201609250500,0.5599999999999999
63rd Street Weather Station,19.1,16.9,80,0.0,0.0,845.7,0.0,171,3.0,5.2,997.1,1,355.0,12.0,2016-09-25 05:00:00,63rdStreetWeatherStation201609250500,0.5769230769230769
63rd Street Weather Station,18.7,16.3,78,0.0,0.0,845.7,0.0,172,2.5,4.7,997.2,1,354.0,11.9,2016-09-25 06:00:00,63rdStreetWeatherStation201609250600,0.5319148936170213
Oak Street Weather Station,19.4,16.9,78,0.0,0.0,328.4,0.0,86,1.4,3.4,997.3,-2,1.0,12.1,2016-09-25 06:00:00,OakStreetWeatherStation201609250600,0.4117647058823529
Oak Street Weather Station,19.3,16.3,74,0.0,0.0,328.4,0.0,121,1.7,3.9,997.1,5,1.0,12.0,2016-09-25 07:00:00,OakStreetWeatherStation201609250700,0.4358974358974359
63rd Street Weather Station,18.7,16.2,78,0.0,0.0,845.7,0.0,166,3.2,4.7,997.0,10,355.0,11.9,2016-09-25 07:00:00,63rdStreetWeatherStation201609250700,0.6808510638297872
63rd Street Weather Station,18.6,15.7,74,0.0,0.0,845.7,0.0,168,3.5,5.7,996.9,117,355.0,11.9,2016-09-25 08:00:00,63rdStreetWeatherStation201609250800,0.6140350877192983
Oak Street Weather Station,19.5,16.2,72,0.0,0.0,328.4,0.0,102,1.1,2.8,997.1,143,1.0,12.0,2016-09-25 08:00:00,OakStreetWeatherStation201609250800,0.3928571428571429
Oak Street Weather Station,20.2,16.4,68,0.0,0.0,328.4,0.0,91,2.1,4.2,996.8,327,1.0,11.9,2016-09-25 09:00:00,OakStreetWeatherStation201609250900,0.5
63rd Street Weather Station,19.8,16.4,72,0.0,0.0,845.7,0.0,179,2.1,3.1,996.5,293,354.0,11.9,2016-09-25 09:00:00,63rdStreetWeatherStation201609250900,0.6774193548387097
Oak Street Weather Station,21.0,17.2,69,0.0,0.0,328.4,0.0,114,1.7,4.4,996.6,477,1.0,12.0,2016-09-25 10:00:00,OakStreetWeatherStation201609251000,0.3863636363636363
63rd Street Weather Station,21.6,18.1,72,0.0,0.0,845.7,0.0,197,2.6,4.1,996.2,433,355.0,11.9,2016-09-25 10:00:00,63rdStreetWeatherStation201609251000,0.6341463414634148
63rd Street Weather Station,23.5,19.7,71,0.0,0.0,845.7,0.0,200,3.1,5.0,995.8,576,355.0,12.0,2016-09-25 11:00:00,63rdStreetWeatherStation201609251100,0.62
Oak Street Weather Station,22.1,18.5,71,0.0,0.0,328.4,0.0,117,2.0,4.1,996.2,581,1.0,12.1,2016-09-25 11:00:00,OakStreetWeatherStation201609251100,0.48780487804878053
Oak Street Weather Station,23.2,19.3,70,0.0,0.0,328.4,0.0,103,2.4,4.1,995.2,406,1.0,12.2,2016-09-25 12:00:00,OakStreetWeatherStation201609251200,0.5853658536585367
63rd Street Weather Station,25.3,20.5,65,0.0,0.0,845.7,0.0,155,0.3,1.3,995.1,487,354.0,12.0,2016-09-25 12:00:00,63rdStreetWeatherStation201609251200,0.23076923076923075
Oak Street Weather Station,24.3,20.0,68,0.0,0.0,328.4,0.0,110,2.1,3.3,994.8,426,1.0,12.2,2016-09-25 13:00:00,OakStreetWeatherStation201609251300,0.6363636363636365
63rd Street Weather Station,24.0,20.9,76,0.0,0.0,845.7,0.0,137,0.4,1.5,994.5,407,354.0,11.9,2016-09-25 13:00:00,63rdStreetWeatherStation201609251300,0.26666666666666666
Oak Street Weather Station,25.5,20.9,67,0.0,0.0,328.4,0.0,115,2.3,4.1,993.6,563,1.0,12.0,2016-09-25 14:00:00,OakStreetWeatherStation201609251400,0.5609756097560976
63rd Street Weather Station,28.1,22.6,63,0.0,0.0,845.7,0.0,189,3.0,5.4,993.2,649,354.0,11.9,2016-09-25 14:00:00,63rdStreetWeatherStation201609251400,0.5555555555555555
Oak Street Weather Station,26.4,21.4,65,0.0,0.0,328.4,0.0,113,1.4,3.1,992.3,146,1.0,12.1,2016-09-25 15:00:00,OakStreetWeatherStation201609251500,0.4516129032258064
63rd Street Weather Station,24.5,21.6,78,0.0,0.0,845.7,0.0,153,1.0,2.4,992.0,39,354.0,11.9,2016-09-25 15:00:00,63rdStreetWeatherStation201609251500,0.4166666666666667
63rd Street Weather Station,26.0,22.5,74,0.0,1.8,847.6,0.0,88,1.5,3.3,990.9,375,353.0,11.9,2016-09-25 16:00:00,63rdStreetWeatherStation201609251600,0.4545454545454546
Oak Street Weather Station,26.0,21.9,70,0.0,0.0,328.4,0.0,115,1.5,3.1,991.1,135,1.0,12.0,2016-09-25 16:00:00,OakStreetWeatherStation201609251600,0.48387096774193544
63rd Street Weather Station,28.8,22.2,57,0.0,0.0,847.6,0.0,209,2.2,5.3,990.1,213,355.0,11.9,2016-09-25 17:00:00,63rdStreetWeatherStation201609251700,0.4150943396226416
Oak Street Weather Station,26.5,21.8,67,0.0,0.0,328.4,0.0,123,1.9,3.6,990.3,242,1.0,12.1,2016-09-25 17:00:00,OakStreetWeatherStation201609251700,0.5277777777777778
Oak Street Weather Station,28.5,21.9,57,0.0,0.0,328.4,0.0,108,1.0,2.4,990.2,24,1.0,12.0,2016-09-25 18:00:00,OakStreetWeatherStation201609251800,0.4166666666666667
63rd Street Weather Station,28.1,22.7,63,0.0,0.0,847.6,0.0,189,3.4,5.7,990.0,88,354.0,12.0,2016-09-25 18:00:00,63rdStreetWeatherStation201609251800,0.5964912280701754
63rd Street Weather Station,27.4,22.5,66,0.0,0.0,847.6,0.0,199,2.9,5.5,990.4,0,355.0,12.0,2016-09-25 19:00:00,63rdStreetWeatherStation201609251900,0.5272727272727272
Oak Street Weather Station,27.9,22.0,60,0.0,0.0,328.4,0.0,303,0.8,1.7,990.7,-4,2.0,12.1,2016-09-25 19:00:00,OakStreetWeatherStation201609251900,0.4705882352941177
63rd Street Weather Station,25.9,22.4,74,0.0,0.2,847.8,60.0,204,1.9,3.4,990.6,0,355.0,12.0,2016-09-25 20:00:00,63rdStreetWeatherStation201609252000,0.5588235294117647
Oak Street Weather Station,27.0,21.9,64,0.0,0.0,328.4,0.0,11,1.4,1.9,990.7,-4,1.0,12.1,2016-09-25 20:00:00,OakStreetWeatherStation201609252000,0.7368421052631579
Oak Street Weather Station,27.2,22.0,64,0.0,0.0,328.4,0.0,237,1.9,2.7,991.1,-4,2.0,12.1,2016-09-25 21:00:00,OakStreetWeatherStation201609252100,0.7037037037037036
63rd Street Weather Station,23.4,21.8,87,0.0,4.8,852.6,0.0,227,2.0,5.7,990.8,0,354.0,11.9,2016-09-25 21:00:00,63rdStreetWeatherStation201609252100,0.3508771929824561
63rd Street Weather Station,24.9,21.7,76,0.0,0.0,852.6,0.0,273,4.0,7.5,991.1,0,354.0,11.8,2016-09-25 22:00:00,63rdStreetWeatherStation201609252200,0.5333333333333333
Oak Street Weather Station,25.6,21.3,69,0.0,0.0,328.4,0.0,353,1.9,3.7,991.4,-4,1.0,12.0,2016-09-25 22:00:00,OakStreetWeatherStation201609252200,0.5135135135135135
Oak Street Weather Station,22.2,16.6,57,0.0,0.0,328.5,0.0,342,1.4,4.5,991.9,-3,1.0,12.0,2016-09-25 23:00:00,OakStreetWeatherStation201609252300,0.3111111111111111
63rd Street Weather Station,22.2,17.9,66,0.0,0.0,852.6,0.0,297,3.5,8.0,991.5,0,354.0,11.9,2016-09-25 23:00:00,63rdStreetWeatherStation201609252300,0.4375
Oak Street Weather Station,20.9,15.1,54,0.0,0.0,328.5,0.0,335,1.5,3.1,992.3,-2,1.0,12.1,2016-09-26 00:00:00,OakStreetWeatherStation201609262400,0.48387096774193544
63rd Street Weather Station,20.7,16.1,62,0.0,0.0,852.6,0.0,280,2.2,6.6,992.0,1,354.0,11.9,2016-09-26 00:00:00,63rdStreetWeatherStation201609262400,0.33333333333333337
63rd Street Weather Station,19.9,15.2,61,0.0,0.0,852.6,0.0,276,5.5,10.1,992.1,1,354.0,11.9,2016-09-26 01:00:00,63rdStreetWeatherStation201609260100,0.5445544554455446
Oak Street Weather Station,20.2,14.9,57,0.0,0.0,328.5,0.0,356,1.7,3.7,992.3,-2,1.0,12.2,2016-09-26 01:00:00,OakStreetWeatherStation201609260100,0.45945945945945943
Oak Street Weather Station,18.0,15.1,74,4.2,0.8,329.2,60.0,254,0.8,3.4,992.6,0,1.0,12.1,2016-09-26 02:00:00,OakStreetWeatherStation201609260200,0.23529411764705885
63rd Street Weather Station,18.7,15.1,69,0.0,0.0,852.6,60.0,271,7.1,11.6,992.5,1,354.0,11.9,2016-09-26 02:00:00,63rdStreetWeatherStation201609260200,0.6120689655172413
Oak Street Weather Station,17.7,14.9,75,0.0,0.4,329.6,0.0,0,1.2,3.0,992.5,0,1.0,12.1,2016-09-26 03:00:00,OakStreetWeatherStation201609260300,0.39999999999999997
63rd Street Weather Station,16.6,15.3,88,0.0,4.4,857.0,60.0,259,3.9,5.4,992.4,2,353.0,11.9,2016-09-26 03:00:00,63rdStreetWeatherStation201609260300,0.7222222222222222
63rd Street Weather Station,16.6,14.3,79,0.0,0.4,857.4,60.0,300,1.6,3.6,991.9,2,354.0,11.9,2016-09-26 04:00:00,63rdStreetWeatherStation201609260400,0.4444444444444445
Oak Street Weather Station,17.7,14.0,68,0.0,0.0,329.6,0.0,345,1.6,3.8,992.4,0,1.0,12.0,2016-09-26 04:00:00,OakStreetWeatherStation201609260400,0.4210526315789474
63rd Street Weather Station,16.8,13.6,70,0.0,0.1,857.5,0.0,318,1.9,3.7,992.6,2,354.0,11.9,2016-09-26 05:00:00,63rdStreetWeatherStation201609260500,0.5135135135135135
Oak Street Weather Station,17.2,13.1,63,0.0,0.0,329.6,0.0,326,0.8,3.7,993.0,0,1.0,12.0,2016-09-26 05:00:00,OakStreetWeatherStation201609260500,0.21621621621621623
63rd Street Weather Station,16.8,13.2,67,0.0,0.0,857.5,0.0,277,3.1,5.0,993.1,2,354.0,11.9,2016-09-26 06:00:00,63rdStreetWeatherStation201609260600,0.62
Oak Street Weather Station,17.2,12.9,62,0.0,0.0,329.6,0.0,2,1.2,2.0,993.3,0,1.0,12.0,2016-09-26 06:00:00,OakStreetWeatherStation201609260600,0.6
63rd Street Weather Station,16.5,13.1,69,0.0,0.0,857.5,0.0,271,3.8,5.5,993.4,13,354.0,11.8,2016-09-26 07:00:00,63rdStreetWeatherStation201609260700,0.6909090909090909
Oak Street Weather Station,16.9,12.9,64,0.0,0.0,329.6,0.0,304,0.8,2.4,993.6,11,1.0,11.9,2016-09-26 07:00:00,OakStreetWeatherStation201609260700,0.33333333333333337
63rd Street Weather Station,16.4,13.0,68,0.0,0.0,857.5,0.0,267,2.9,4.9,993.8,90,354.0,11.9,2016-09-26 08:00:00,63rdStreetWeatherStation201609260800,0.5918367346938775
Oak Street Weather Station,16.8,12.5,61,0.0,0.0,329.6,0.0,280,1.8,4.8,993.7,73,1.0,12.1,2016-09-26 08:00:00,OakStreetWeatherStation201609260800,0.375
Oak Street Weather Station,17.4,12.4,56,0.0,0.0,329.6,0.0,253,0.9,2.5,993.8,395,1.0,12.1,2016-09-26 09:00:00,OakStreetWeatherStation201609260900,0.36
63rd Street Weather Station,16.3,12.6,66,0.0,0.0,857.5,0.0,255,4.5,8.3,993.7,347,355.0,11.9,2016-09-26 09:00:00,63rdStreetWeatherStation201609260900,0.5421686746987951
Oak Street Weather Station,18.9,12.1,45,0.0,0.0,329.6,0.0,291,1.5,7.9,993.5,540,1.0,12.0,2016-09-26 10:00:00,OakStreetWeatherStation201609261000,0.18987341772151897
63rd Street Weather Station,17.7,12.6,55,0.0,0.0,857.5,0.0,271,6.0,9.1,993.3,490,355.0,12.0,2016-09-26 10:00:00,63rdStreetWeatherStation201609261000,0.6593406593406593
Oak Street Weather Station,19.8,12.1,40,0.0,0.0,329.6,0.0,354,1.5,5.0,993.2,646,1.0,12.1,2016-09-26 11:00:00,OakStreetWeatherStation201609261100,0.3
63rd Street Weather Station,18.9,11.8,42,0.0,0.0,857.5,0.0,261,5.9,9.0,993.0,616,354.0,11.9,2016-09-26 11:00:00,63rdStreetWeatherStation201609261100,0.6555555555555556
Oak Street Weather Station,20.3,11.5,33,0.0,0.0,329.6,0.0,318,2.3,7.3,992.7,686,1.0,12.1,2016-09-26 12:00:00,OakStreetWeatherStation201609261200,0.3150684931506849
63rd Street Weather Station,19.1,11.2,37,0.0,0.0,857.5,0.0,261,8.2,12.9,992.5,696,354.0,11.9,2016-09-26 12:00:00,63rdStreetWeatherStation201609261200,0.6356589147286821
Oak Street Weather Station,20.4,10.8,28,0.0,0.0,329.6,0.0,258,2.5,9.3,992.3,665,1.0,12.1,2016-09-26 13:00:00,OakStreetWeatherStation201609261300,0.26881720430107525
63rd Street Weather Station,19.8,11.2,34,0.0,0.0,857.5,0.0,266,8.0,12.2,992.1,717,354.0,12.0,2016-09-26 13:00:00,63rdStreetWeatherStation201609261300,0.6557377049180328
Oak Street Weather Station,21.5,11.4,27,0.0,0.0,329.6,0.0,280,1.8,8.2,991.5,624,1.0,12.1,2016-09-26 14:00:00,OakStreetWeatherStation201609261400,0.21951219512195125
63rd Street Weather Station,20.7,11.3,30,0.0,0.0,857.5,0.0,282,5.2,9.8,991.5,672,354.0,12.0,2016-09-26 14:00:00,63rdStreetWeatherStation201609261400,0.5306122448979592
Oak Street Weather Station,20.9,11.0,27,0.0,0.0,329.6,0.0,332,1.4,4.0,991.5,27,1.0,12.2,2016-09-26 15:00:00,OakStreetWeatherStation201609261500,0.35
63rd Street Weather Station,20.7,11.1,29,0.0,0.0,857.5,0.0,269,8.3,14.1,991.2,582,353.0,12.0,2016-09-26 15:00:00,63rdStreetWeatherStation201609261500,0.5886524822695036
63rd Street Weather Station,21.3,11.2,27,0.0,0.0,857.5,0.0,272,5.5,9.3,990.8,442,353.0,12.0,2016-09-26 16:00:00,63rdStreetWeatherStation201609261600,0.5913978494623655
Oak Street Weather Station,21.3,11.2,26,0.0,0.0,329.6,0.0,310,1.8,4.7,991.1,54,1.0,12.1,2016-09-26 16:00:00,OakStreetWeatherStation201609261600,0.3829787234042553
63rd Street Weather Station,21.3,11.2,26,0.0,0.0,857.5,0.0,272,7.3,13.2,990.9,47,353.0,11.9,2016-09-26 17:00:00,63rdStreetWeatherStation201609261700,0.5530303030303031
Oak Street Weather Station,21.5,10.9,24,0.0,0.0,329.6,0.0,294,1.7,5.9,991.0,201,0.0,12.1,2016-09-26 17:00:00,OakStreetWeatherStation201609261700,0.28813559322033894
Oak Street Weather Station,20.9,10.6,25,0.0,0.0,329.6,0.0,12,1.1,4.2,991.0,13,1.0,12.0,2016-09-26 18:00:00,OakStreetWeatherStation201609261800,0.2619047619047619
63rd Street Weather Station,20.9,10.8,26,0.0,0.0,857.5,0.0,292,3.7,9.3,991.0,89,354.0,11.9,2016-09-26 18:00:00,63rdStreetWeatherStation201609261800,0.3978494623655914
63rd Street Weather Station,20.1,10.4,27,0.0,0.0,857.5,0.0,270,4.0,10.0,991.3,1,354.0,11.9,2016-09-26 19:00:00,63rdStreetWeatherStation201609261900,0.4
Oak Street Weather Station,20.2,10.5,27,0.0,0.0,329.6,0.0,296,1.5,2.7,991.4,-2,1.0,12.1,2016-09-26 19:00:00,OakStreetWeatherStation201609261900,0.5555555555555555
63rd Street Weather Station,19.6,10.4,29,0.0,0.0,857.5,0.0,265,5.5,9.2,991.6,1,354.0,11.9,2016-09-26 20:00:00,63rdStreetWeatherStation201609262000,0.5978260869565218
Oak Street Weather Station,19.6,10.4,29,0.0,0.0,329.6,0.0,268,0.8,3.0,991.9,-2,1.0,12.0,2016-09-26 20:00:00,OakStreetWeatherStation201609262000,0.26666666666666666
Oak Street Weather Station,19.0,10.0,30,0.0,0.0,329.6,0.0,260,2.0,6.3,991.9,-2,1.0,12.1,2016-09-26 21:00:00,OakStreetWeatherStation201609262100,0.31746031746031744
63rd Street Weather Station,18.2,10.1,34,0.0,0.0,857.5,0.0,253,3.4,5.3,991.9,1,354.0,11.9,2016-09-26 21:00:00,63rdStreetWeatherStation201609262100,0.6415094339622641
Oak Street Weather Station,18.6,10.0,31,0.0,0.0,329.6,0.0,257,3.0,6.2,991.6,-2,0.0,12.1,2016-09-26 22:00:00,OakStreetWeatherStation201609262200,0.48387096774193544
63rd Street Weather Station,16.9,9.8,39,0.0,0.0,857.5,0.0,256,2.5,3.4,991.6,2,354.0,11.9,2016-09-26 22:00:00,63rdStreetWeatherStation201609262200,0.7352941176470589
63rd Street Weather Station,16.7,9.8,40,0.0,0.0,857.5,0.0,254,3.1,4.3,991.2,2,354.0,12.0,2016-09-26 23:00:00,63rdStreetWeatherStation201609262300,0.7209302325581396
Oak Street Weather Station,17.8,9.7,33,0.0,0.0,329.6,0.0,270,2.0,4.9,991.4,-2,1.0,12.1,2016-09-26 23:00:00,OakStreetWeatherStation201609262300,0.4081632653061224
Oak Street Weather Station,17.6,9.8,35,0.0,0.0,329.6,0.0,264,2.6,7.5,990.7,0,0.0,11.8,2016-09-27 00:00:00,OakStreetWeatherStation201609272400,0.3466666666666667
63rd Street Weather Station,15.9,9.6,44,0.0,0.0,857.5,0.0,251,2.9,4.2,990.8,2,354.0,11.9,2016-09-27 00:00:00,63rdStreetWeatherStation201609272400,0.6904761904761905
Oak Street Weather Station,16.8,9.8,40,0.0,0.0,329.6,0.0,332,1.0,2.3,990.3,0,1.0,12.0,2016-09-27 01:00:00,OakStreetWeatherStation201609270100,0.4347826086956522
63rd Street Weather Station,15.4,9.7,48,0.0,0.0,857.5,0.0,256,3.5,6.3,990.3,2,354.0,11.9,2016-09-27 01:00:00,63rdStreetWeatherStation201609270100,0.5555555555555556
Oak Street Weather Station,16.1,9.9,44,0.0,0.0,329.6,0.0,263,2.9,8.9,990.0,0,1.0,12.0,2016-09-27 02:00:00,OakStreetWeatherStation201609270200,0.32584269662921345
63rd Street Weather Station,15.1,9.8,50,0.0,0.0,857.5,0.0,254,4.8,6.4,989.9,2,354.0,11.9,2016-09-27 02:00:00,63rdStreetWeatherStation201609270200,0.7499999999999999
Oak Street Weather Station,15.9,9.8,45,0.0,0.0,329.6,0.0,256,3.7,7.4,989.3,0,1.0,12.0,2016-09-27 03:00:00,OakStreetWeatherStation201609270300,0.5
63rd Street Weather Station,14.4,9.6,54,0.0,0.0,857.5,0.0,253,4.0,5.9,989.4,2,354.0,11.9,2016-09-27 03:00:00,63rdStreetWeatherStation201609270300,0.6779661016949152
Oak Street Weather Station,15.3,9.6,47,0.0,0.0,329.6,0.0,269,2.7,7.8,988.7,0,0.0,12.1,2016-09-27 04:00:00,OakStreetWeatherStation201609270400,0.3461538461538462
63rd Street Weather Station,13.7,9.5,59,0.0,0.0,857.5,0.0,248,3.6,5.7,988.9,2,352.0,11.9,2016-09-27 04:00:00,63rdStreetWeatherStation201609270400,0.631578947368421
63rd Street Weather Station,13.3,9.4,61,0.0,0.0,857.5,0.0,254,4.3,6.9,988.6,3,354.0,11.9,2016-09-27 05:00:00,63rdStreetWeatherStation201609270500,0.6231884057971014
Oak Street Weather Station,14.6,9.4,51,0.0,0.0,329.6,0.0,264,2.0,4.9,988.5,0,1.0,12.0,2016-09-27 05:00:00,OakStreetWeatherStation201609270500,0.4081632653061224
63rd Street Weather Station,13.3,9.4,60,0.0,0.0,857.5,0.0,262,3.9,8.0,988.5,3,354.0,11.9,2016-09-27 06:00:00,63rdStreetWeatherStation201609270600,0.4875
